% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
2.68186042e+02,1.50990566e+02,-4.26772391e-01,-7.95165287e+01
2.55115141e+02,1.48188701e+02,-3.17883890e-01,-7.13852468e+01
2.63553362e+02,1.47915636e+02,-4.07130683e-01,-8.03186319e+01
2.36422539e+02,1.58002169e+02,-2.40631502e-01,-4.47128596e+01
2.53656341e+02,1.50361130e+02,-4.22979644e-01,-6.65988882e+01
2.24451194e+02,1.60864531e+02,-1.26024671e-01,-3.57423955e+01
1.96354001e+02,1.56807351e+02,1.42261763e-01,-2.54896115e+01
1.47891131e+02,1.51381419e+02,6.06023275e-01,-1.22187597e+01
1.06232611e+02,1.38962043e+02,1.11596152e+00,-5.64785486e+00
1.06519326e+02,1.42188464e+02,1.11019882e+00,-5.44119741e+00
6.49677047e+01,1.17172779e+02,1.93088915e+00,3.60318588e-02
3.62961126e+01,8.75782229e+01,3.13665556e+00,7.91385553e+00
3.78653326e+01,7.82818758e+01,3.23096098e+00,8.85264994e+00
2.19716812e+01,2.96325403e+01,5.36458791e+00,4.15464248e+01
2.57101083e+01,3.09776560e+01,4.83336177e+00,3.26508368e+01
2.82546400e+01,3.42284099e+01,4.54214001e+00,2.79200291e+01
2.22262319e+01,2.98732381e+01,5.05910175e+00,3.86177107e+01
2.08874952e+01,2.93187221e+01,5.38589910e+00,4.34731382e+01
1.88632950e+01,2.81663052e+01,5.51531194e+00,4.69302230e+01
2.03358382e+01,2.87900869e+01,5.69395406e+00,4.86428398e+01
1.84494341e+01,2.63639253e+01,6.13676853e+00,5.90716070e+01
1.97619558e+01,2.76283583e+01,6.00773368e+00,5.40934954e+01
1.90422931e+01,2.68121133e+01,5.84450201e+00,5.44475265e+01
1.94436966e+01,2.77563883e+01,5.94620126e+00,5.36344380e+01
1.83881977e+01,2.60289070e+01,6.63580369e+00,6.67326575e+01
1.89596415e+01,2.68241553e+01,6.44262782e+00,6.34377409e+01
2.15170468e+01,2.97133476e+01,6.00573471e+00,5.22473225e+01
2.23198135e+01,3.06792434e+01,6.04253352e+00,5.10882195e+01
2.15635805e+01,3.08914439e+01,6.09634048e+00,5.09805757e+01
2.14047342e+01,3.03452025e+01,6.49814160e+00,5.76712875e+01
