% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=OBSI
8.97584557e-01,2.77086263e+00,4.52702241e+00,6.74355257e+00,7.04642776e+00,4.87448509e+00,4.05748044e+00,2.46791276e+00,-3.80476965e+00,-4.19810968e+00
1.42893022e+00,3.88955577e+00,5.10823677e+00,6.53975033e+00,6.63680798e+00,4.79933499e+00,4.09801930e+00,2.39675282e+00,-3.84099557e+00,-4.17272749e+00
-1.63776367e-01,1.61532955e+00,4.33012327e+00,6.33817122e+00,5.87040607e+00,4.41576091e+00,4.14588567e+00,2.22537895e+00,-4.08673533e+00,-4.28496302e+00
5.93613337e-01,2.62859515e+00,3.89489202e+00,5.92198345e+00,5.71755696e+00,4.45829979e+00,4.02965596e+00,2.05238211e+00,-3.88488466e+00,-4.35169889e+00
1.10694138e+00,2.44659630e+00,3.32802094e+00,5.97544612e+00,5.85415089e+00,4.23237745e+00,3.77312174e+00,1.88190533e+00,-3.72053842e+00,-4.33465641e+00
2.23633210e-01,1.28329227e+00,2.97947204e+00,5.76721411e+00,5.67371977e+00,4.14601565e+00,3.64005861e+00,1.39666593e+00,-3.68498169e+00,-4.47169569e+00
1.55915177e+00,2.80949280e+00,3.32895284e+00,5.76772311e+00,5.70281871e+00,4.18804749e+00,3.31903255e+00,1.07602748e+00,-3.66170195e+00,-4.48038901e+00
3.52693892e-01,2.29190950e+00,4.09921028e+00,5.69586554e+00,5.25443552e+00,4.11705735e+00,3.09022178e+00,6.24520130e-01,-4.18444826e+00,-4.77313691e+00
1.44560201e+00,3.25249972e+00,4.30047698e+00,5.32769140e+00,4.79769183e+00,4.36832916e+00,3.07055302e+00,8.52259781e-01,-4.47488852e+00,-4.97318445e+00
1.27975491e+00,2.88635415e+00,3.52806095e+00,5.26393508e+00,5.11581469e+00,4.28926385e+00,2.96111818e+00,9.66861745e-01,-4.41435013e+00,-5.01820540e+00
2.61493383e-01,1.52950381e+00,3.32174950e+00,5.11041714e+00,5.03537836e+00,3.96795048e+00,2.76226321e+00,4.96721493e-01,-4.73525161e+00,-5.05811644e+00
1.18777106e+00,2.74990672e+00,3.57861552e+00,4.67232800e+00,4.36320095e+00,3.79059816e+00,2.77938625e+00,1.77553438e-01,-4.76456877e+00,-5.19644676e+00
-2.48774780e-01,2.04035956e+00,3.57498927e+00,5.20769513e+00,4.61890789e+00,3.44388913e+00,2.48959992e+00,4.59581990e-02,-4.99361392e+00,-4.99361392e+00
6.74791252e-02,2.71621276e+00,3.98487828e+00,4.60253189e+00,4.35216616e+00,3.07110039e+00,2.43518725e+00,-9.49212198e-02,-5.01063663e+00,-5.15239986e+00
4.80166143e-01,3.08547836e+00,4.58536237e+00,5.45314053e+00,4.86740943e+00,2.92667369e+00,2.47501459e+00,-9.85656079e-02,-4.76927582e+00,-4.76927582e+00
1.23902666e+00,3.55756479e+00,4.86014376e+00,4.83148395e+00,3.80172316e+00,3.01630825e+00,2.53066922e+00,-1.06013418e-01,-5.01005778e+00,-5.01005778e+00
1.83027357e+00,3.73708572e+00,4.96092784e+00,6.04962407e+00,7.54052209e+00,4.63270213e+00,3.64825285e+00,1.42250877e+00,-3.58811507e+00,-3.85398995e+00
1.57989270e-01,3.39502742e+00,5.21349623e+00,4.99223825e+00,6.50442685e+00,4.11539753e+00,4.41486349e+00,1.90489410e+00,-3.77801441e+00,-4.32085108e+00
1.67894268e+00,3.59874503e+00,4.47545203e+00,5.26376334e+00,5.55433501e+00,3.87446655e+00,4.27931941e+00,1.79038838e+00,-4.20971698e+00,-4.67345337e+00
6.09578529e-01,2.58081670e+00,5.27665679e+00,6.43773219e+00,6.05881930e+00,3.83318655e+00,3.85436419e+00,1.70861334e+00,-4.02552379e+00,-4.27120507e+00
2.46134079e+00,3.88523654e+00,4.52925984e+00,6.05322963e+00,6.42851370e+00,4.19895177e+00,3.77517328e+00,1.83277140e+00,-3.98875572e+00,-4.16891410e+00
1.83569125e+00,3.07079733e+00,5.27921201e+00,6.07114167e+00,6.68664706e+00,4.44483031e+00,3.77723549e+00,1.87328209e+00,-4.13383634e+00,-4.19283343e+00
1.87680705e+00,4.29305772e+00,5.03805487e+00,6.24526560e+00,6.86343800e+00,4.63812206e+00,3.51483008e+00,1.81850054e+00,-4.11990940e+00,-4.21895034e+00
1.18039447e+00,2.93177412e+00,4.47836705e+00,6.02014062e+00,6.78616058e+00,4.29957399e+00,3.64267391e+00,1.80717521e+00,-4.02823288e+00,-4.29091378e+00
1.91500077e+00,3.70755996e+00,5.21223829e+00,6.02378500e+00,6.58851062e+00,4.51751409e+00,3.85355218e+00,1.69779515e+00,-4.02651599e+00,-4.22773924e+00
1.74851832e+00,3.08643498e+00,3.94150687e+00,6.11980132e+00,6.99132943e+00,4.31809827e+00,3.35219076e+00,1.39722866e+00,-4.11733558e+00,-4.11733558e+00
1.92272860e+00,2.70669428e+00,4.49294976e+00,6.02153185e+00,7.23946093e+00,4.17750261e+00,3.05248302e+00,1.38635709e+00,-4.03247047e+00,-4.03247047e+00
1.11687682e-01,2.02818759e+00,3.08743619e+00,6.40873235e+00,7.46229980e+00,4.82807990e+00,3.58282315e+00,1.71562533e+00,-3.94005611e+00,-3.94005611e+00
1.37197561e+00,2.35063554e+00,3.32337515e+00,5.48478650e+00,8.04215511e+00,6.21585614e+00,4.28201294e+00,2.02752151e+00,-3.52577294e+00,-3.52577294e+00
5.88633122e-02,1.68400976e+00,3.93902454e+00,5.36712392e+00,7.19849564e+00,5.83191407e+00,4.11738068e+00,1.91318422e+00,-3.53833303e+00,-3.97472574e+00
2.12690470e+00,3.55393771e+00,3.87405275e+00,4.55464909e+00,7.22761053e+00,5.74924825e+00,3.82115325e+00,1.61778544e+00,-3.53016047e+00,-4.01540505e+00
2.34339353e-01,1.44155953e+00,2.50841809e+00,4.49887526e+00,7.38786505e+00,5.66605264e+00,3.58639102e+00,1.43391486e+00,-3.82775955e+00,-3.86047427e+00
1.43789534e+00,2.57203695e+00,3.29623818e+00,4.57284042e+00,6.58294060e+00,5.34444606e+00,3.57478815e+00,1.37595166e+00,-3.90998187e+00,-4.20115026e+00
1.05077417e+00,1.82648710e+00,2.85744728e+00,4.00224705e+00,6.99260644e+00,5.46195522e+00,3.43934228e+00,1.20190484e+00,-3.99774312e+00,-3.99774312e+00
-7.68215169e-02,2.56563885e+00,3.49174021e+00,3.83677115e+00,6.69374317e+00,5.34139030e+00,3.27488740e+00,1.08176662e+00,-4.11420254e+00,-4.11420254e+00
1.49422991e+00,3.05090089e+00,3.66954744e+00,4.12753953e+00,6.97170634e+00,5.45193731e+00,3.08425659e+00,1.02386769e+00,-4.11626198e+00,-4.11626198e+00
-1.60013597e+00,1.96832438e+00,4.17712515e+00,4.44285045e+00,6.70598514e+00,4.77208687e+00,2.44872236e+00,7.53772366e-01,-4.29197129e+00,-4.29197129e+00
7.99856309e-01,2.63455911e+00,3.88749200e+00,3.73681961e+00,5.23803860e+00,3.82651735e+00,2.12336160e+00,4.30503875e-01,-4.84736527e+00,-4.96810470e+00
1.34325023e+00,2.40901532e+00,2.72536672e+00,3.59851691e+00,6.44286002e+00,4.45237170e+00,2.32455658e+00,2.85623081e-01,-4.34381001e+00,-4.34381001e+00
8.82008156e-01,2.10660767e+00,2.23016166e+00,3.33450456e+00,4.88684740e+00,3.54989867e+00,2.17499443e+00,7.99048889e-02,-4.93332680e+00,-5.25973437e+00
9.81282144e-01,2.30399228e+00,2.85083180e+00,3.96255486e+00,4.89871434e+00,3.06069876e+00,1.92793339e+00,-1.83769919e-01,-4.94428600e+00,-5.22995012e+00
-8.04596483e-01,9.29900583e-01,5.41019648e+00,6.72435243e+00,6.09084331e+00,5.65188034e+00,4.29445521e+00,2.18361852e+00,-2.01538258e+00,-4.20968592e+00
8.99537166e-01,4.34415201e+00,5.76603041e+00,6.26099198e+00,6.00170045e+00,5.58452937e+00,4.36156314e+00,1.95581642e+00,-1.49627493e+00,-4.35591420e+00
6.30906625e-01,4.79018474e+00,6.35408365e+00,5.21431401e+00,6.66601825e+00,5.95288992e+00,4.01629741e+00,1.62633041e+00,-1.61735030e+00,-4.18016365e+00
1.02032641e+00,3.81981944e+00,6.05570166e+00,5.59916087e+00,6.37219213e+00,5.76804035e+00,4.06058999e+00,1.82621454e+00,-1.53543660e+00,-4.26413613e+00
-4.51677313e-01,4.29476123e+00,6.25453682e+00,5.09632483e+00,6.49474627e+00,6.00415217e+00,4.35960010e+00,2.00422350e+00,-1.88759328e+00,-4.17680912e+00
1.79125098e+00,4.37144583e+00,6.03638612e+00,5.94328684e+00,6.98425905e+00,5.94553755e+00,4.23326880e+00,1.80704436e+00,-2.71945897e+00,-4.24998249e+00
9.34486129e-01,3.47385569e+00,5.64867213e+00,5.52698838e+00,5.63319516e+00,5.40799108e+00,4.28958007e+00,1.72641126e+00,-2.69945276e+00,-4.44926877e+00
-1.06568629e+00,4.65610886e+00,6.31946760e+00,5.67577949e+00,6.38990163e+00,5.20654290e+00,4.11521175e+00,1.45564420e+00,-2.88734625e+00,-4.16560237e+00
1.06102144e+00,3.71401382e+00,5.87556626e+00,5.58538760e+00,6.59398400e+00,5.91718424e+00,4.48749876e+00,9.26603463e-01,-2.74346203e+00,-4.37142834e+00
2.04093340e-01,2.86837709e+00,4.81909220e+00,5.27866799e+00,6.10377038e+00,5.55816622e+00,4.42544194e+00,7.92337873e-01,-3.22129165e+00,-4.71666783e+00
-6.03692031e-01,3.56376397e+00,5.61474599e+00,5.86930413e+00,5.95061866e+00,5.38566038e+00,4.26747617e+00,4.34040758e-01,-3.29866475e+00,-4.52496094e+00
2.14180719e+00,4.13790596e+00,5.64166408e+00,5.83130493e+00,6.82939063e+00,5.72733024e+00,3.97214498e+00,-9.32213910e-02,-3.21413960e+00,-4.53462158e+00
1.31620309e+00,4.22026077e+00,5.91241011e+00,5.44104570e+00,6.75249987e+00,5.60356062e+00,3.38978517e+00,1.04446261e-01,-3.42792722e+00,-4.37922614e+00
-1.67090774e-01,4.26617604e+00,6.01125219e+00,5.84499185e+00,7.03366085e+00,5.17246438e+00,2.88569978e+00,-4.08650218e-01,-3.63709341e+00,-4.26715516e+00
-5.82554598e-01,3.83266603e+00,5.67618647e+00,5.67218145e+00,6.49123566e+00,5.18196211e+00,2.80396914e+00,-5.68293577e-01,-3.64811113e+00,-4.48962654e+00
4.74168007e-02,2.09695092e+00,4.26804150e+00,5.35141526e+00,6.72961656e+00,5.53086369e+00,2.53680145e+00,-9.88718545e-02,-3.86665604e+00,-4.43033307e+00
1.09142862e-01,2.53851514e+00,4.21378764e+00,5.86761494e+00,6.77685769e+00,5.61679256e+00,2.52123100e+00,3.65465724e-01,-3.85852162e+00,-4.23099648e+00
-1.09935979e+00,4.55114773e-01,3.79764895e+00,5.73694167e+00,6.30897116e+00,5.30953406e+00,2.47037959e+00,2.98209687e-01,-4.13900341e+00,-4.18726274e+00
1.27138780e+00,1.76964425e+00,2.70464014e+00,5.72660237e+00,7.07935551e+00,5.92066523e+00,2.74844862e+00,-9.81129935e-02,-4.00797187e+00,-4.00797187e+00
9.84826754e-02,3.08331039e+00,4.80655866e+00,5.93166210e+00,6.94341429e+00,5.93663254e+00,2.25448858e+00,-3.06188665e-01,-4.02043591e+00,-4.02043591e+00
-1.90917936e+00,2.11029600e+00,3.83404279e+00,5.70474145e+00,6.19150179e+00,5.00417681e+00,2.72305165e+00,-9.04807358e-01,-4.40235239e+00,-4.40235239e+00
-1.22484548e+00,1.86804287e+00,3.79758280e+00,5.07454153e+00,6.28765121e+00,5.04361835e+00,2.27695615e+00,-9.43574825e-01,-4.44519311e+00,-4.44519311e+00
-3.15535203e-01,8.92435329e-01,2.38133331e+00,5.00727990e+00,6.21241109e+00,5.11667121e+00,1.65718488e+00,-8.34921117e-01,-4.40953968e+00,-4.40953968e+00
8.39397887e-01,1.89909042e+00,2.55035311e+00,4.50498627e+00,6.22817403e+00,4.81291212e+00,2.10590501e+00,-8.18497642e-01,-4.58913110e+00,-4.58913110e+00
-7.61741800e-02,4.64117604e-01,1.85851088e+00,3.44929122e+00,5.14325177e+00,3.98100074e+00,1.94541669e+00,-6.93912144e-01,-4.67655870e+00,-5.11400108e+00
-1.10828088e+00,7.34766726e-01,2.41120120e+00,4.01806758e+00,5.66714880e+00,4.27943534e+00,1.73353813e+00,-9.24975589e-01,-4.92175590e+00,-4.92175590e+00
-8.57917830e-01,9.87973323e-01,3.08941499e+00,3.23465375e+00,5.38708831e+00,4.05888035e+00,1.68170030e+00,-8.02687606e-01,-5.04093494e+00,-5.07240899e+00
2.15688108e+00,2.79069800e+00,2.77899266e+00,2.81700416e+00,5.09229926e+00,5.27899185e+00,3.62172124e+00,2.50337145e+00,-9.94571135e-01,-4.96698193e+00
2.08696879e+00,3.58748533e+00,4.34780537e+00,4.20999342e+00,6.89282873e+00,6.82166613e+00,4.09554582e+00,3.13125050e+00,-6.25026936e-01,-3.88839571e+00
3.44270182e-01,1.32104946e+00,4.65877523e+00,6.21683347e+00,7.66524715e+00,7.45948841e+00,4.15516416e+00,2.87251584e+00,-7.74402124e-01,-3.57421918e+00
6.92268008e-01,1.91400563e+00,2.76655073e+00,5.58514731e+00,7.64810579e+00,7.52095761e+00,4.10925527e+00,2.91377493e+00,-5.62605304e-01,-3.51983180e+00
2.14867174e+00,2.69755822e+00,3.91061877e+00,5.97720530e+00,8.01371053e+00,7.88702766e+00,4.03721600e+00,2.68953391e+00,-6.39530376e-01,-3.27724551e+00
2.23547940e+00,3.11958172e+00,3.46341822e+00,6.21367083e+00,7.96107762e+00,7.80203861e+00,4.10500815e+00,2.42862161e+00,-1.05755940e+00,-3.34813210e+00
7.80674918e-01,2.20823450e+00,4.49976861e+00,6.13398409e+00,7.92142690e+00,7.74538412e+00,3.88240303e+00,2.40264425e+00,-1.75825580e+00,-3.33542994e+00
1.23732610e+00,2.21525937e+00,3.70375393e+00,6.14300701e+00,7.59157764e+00,7.38697808e+00,3.83199229e+00,2.03956687e+00,-2.28857171e+00,-3.56562779e+00
1.18378716e+00,1.92144129e+00,4.03835404e+00,5.98501138e+00,7.37936428e+00,7.16567604e+00,2.53924207e+00,8.06334659e-01,-1.97111883e+00,-3.70787415e+00
-1.32495891e-01,1.89774809e+00,4.45956465e+00,5.18611946e+00,6.46652147e+00,6.24349697e+00,2.51464335e+00,8.02831798e-01,-1.56806708e+00,-4.17763363e+00
2.81517102e-01,7.25250427e-01,2.12981852e+00,4.67004949e+00,6.14241346e+00,5.70337511e+00,2.28090881e+00,2.89633249e-01,-2.43774432e+00,-4.40414910e+00
3.43042923e-01,1.92282964e+00,2.77184153e+00,4.90150284e+00,6.48237658e+00,6.25272205e+00,1.92345475e+00,1.88987578e-01,-2.39662093e+00,-4.14882112e+00
-1.94080494e+00,-4.75132635e-01,-1.03439221e-03,3.05379259e+00,6.39304758e+00,6.38906395e+00,2.40899529e+00,2.18436717e-01,-3.09878912e+00,-4.11662837e+00
1.04036576e+00,2.08931754e+00,2.17766116e+00,4.02612343e+00,6.23902627e+00,6.18521601e+00,2.83213909e+00,-4.56607781e-01,-2.76705593e+00,-4.21413243e+00
-7.06047900e-02,6.96484254e-01,2.80777165e+00,4.07199362e+00,5.95992849e+00,5.78523595e+00,2.61594337e+00,-1.90818978e-01,-2.97539923e+00,-4.45433117e+00
1.41898965e+00,2.25972522e+00,2.88949975e+00,3.55809329e+00,5.73297719e+00,5.45012074e+00,1.81735137e+00,-6.56487813e-02,-2.59879337e+00,-4.53260872e+00
-1.77788868e+00,-6.77920465e-01,2.82234263e+00,3.87218463e+00,4.98003860e+00,4.58221470e+00,1.67010233e+00,-2.88780449e-01,-2.46215292e+00,-5.04261975e+00
6.74852345e-01,1.63579547e+00,2.46378595e+00,2.71697165e+00,4.39215315e+00,3.86940876e+00,2.20443043e+00,-4.91276600e-01,-2.71590452e+00,-5.62959152e+00
-1.71749358e+00,-9.68475132e-01,2.37619134e+00,3.21546517e+00,4.88147859e+00,4.17665024e+00,2.28012267e+00,-6.73185982e-01,-2.71021441e+00,-5.48215185e+00
-1.91435016e+00,-1.30665584e+00,2.80977400e+00,2.93455660e+00,4.71075001e+00,4.58526597e+00,2.84598011e+00,-5.85564130e-01,-2.80955965e+00,-5.04239733e+00
-1.71463794e-01,2.89874883e-01,3.06396735e+00,3.52558482e+00,4.79162339e+00,4.69713792e+00,2.87690692e+00,-7.13318188e-01,-3.33009971e+00,-4.94477657e+00
4.55341539e-02,1.67280790e+00,3.10838251e+00,3.41074664e+00,5.01588650e+00,4.85213099e+00,2.37292586e+00,-9.61005891e-01,-4.16294296e+00,-4.88086170e+00
-2.53890845e-01,9.58999568e-01,2.52112353e+00,3.43195324e+00,4.71077460e+00,4.55919179e+00,2.06464579e+00,-8.85986531e-01,-4.22075713e+00,-5.06376534e+00
-4.58077137e-01,1.18679518e+00,2.59218622e+00,3.73048564e+00,4.74638412e+00,4.51259292e+00,1.83525113e+00,-1.03019842e+00,-4.62608722e+00,-5.03083448e+00
3.60713563e-01,1.25076498e+00,2.95000785e+00,3.37374909e+00,4.26605278e+00,3.86554765e+00,8.27231724e-01,-1.62193897e+00,-4.99044201e+00,-5.39153109e+00
1.36448349e-02,1.51108096e+00,2.97115559e+00,3.20686506e+00,4.25825974e+00,3.71183807e+00,3.42177821e-01,-1.39240641e+00,-4.78702863e+00,-5.50687183e+00
8.31402835e-01,1.64546323e+00,2.29157817e+00,4.12499833e+00,5.55581685e+00,4.28244032e+00,1.74627402e+00,4.34180378e-02,-4.18729801e+00,-5.07142647e+00
1.39930652e+00,2.45374794e+00,5.58179440e+00,6.41118447e+00,7.98527022e+00,5.50643057e+00,4.43301805e+00,2.33529753e+00,-2.32967801e+00,-3.53068359e+00
-3.06954559e-01,3.49684071e+00,6.15613384e+00,5.78806968e+00,5.97609482e+00,5.32199002e+00,5.23808508e+00,2.51510606e+00,-2.70726905e+00,-4.27551133e+00
1.74949458e+00,3.21268204e+00,4.64461072e+00,5.69155378e+00,6.10593962e+00,5.99278119e+00,4.56005708e+00,2.43089337e+00,-2.68741083e+00,-4.62331334e+00
1.02922297e+00,2.41617215e+00,4.46013477e+00,5.77643815e+00,6.69993093e+00,5.97518861e+00,4.78033500e+00,2.57164790e+00,-2.93905308e+00,-4.24067175e+00
3.15489572e-01,1.20833668e+00,3.63135902e+00,5.71201226e+00,6.68945785e+00,6.19808354e+00,4.42958527e+00,2.45734418e+00,-3.06661088e+00,-4.23691966e+00
8.08159508e-01,3.34238850e+00,4.88812584e+00,6.00269263e+00,5.99977283e+00,6.13456192e+00,4.51979853e+00,2.42917562e+00,-3.42308894e+00,-4.53456661e+00
1.29128970e+00,2.35312784e+00,4.57837183e+00,6.02404874e+00,7.16125135e+00,6.30143633e+00,4.52590956e+00,2.40040985e+00,-3.45738619e+00,-4.02178218e+00
-5.27748920e-01,2.21790168e+00,5.25378736e+00,6.04357649e+00,6.75296540e+00,6.44481126e+00,4.27759754e+00,2.12727120e+00,-3.22831845e+00,-4.33719991e+00
-1.77767438e+00,3.19321123e+00,5.39652451e+00,5.47919401e+00,5.84227018e+00,6.36446078e+00,3.80226143e+00,1.97771722e+00,-3.82199921e+00,-4.62477646e+00
2.78697495e+00,4.02384365e+00,5.78380048e+00,5.62854996e+00,6.19348925e+00,6.31868782e+00,3.89215679e+00,1.98074747e+00,-4.05881208e+00,-4.50041829e+00
1.10166375e+00,3.60490473e+00,5.67703766e+00,5.21097282e+00,6.65363026e+00,6.34029683e+00,3.89184072e+00,1.97259915e+00,-4.06502523e+00,-4.33624029e+00
-7.60195873e-01,2.77616349e+00,5.86720757e+00,5.63178961e+00,6.88043235e+00,6.14312697e+00,3.83319043e+00,1.80756744e+00,-4.02577910e+00,-4.04999242e+00
1.68299058e+00,2.98621213e+00,6.22377626e+00,5.95767151e+00,6.32010876e+00,5.75830414e+00,3.89152325e+00,1.73781673e+00,-4.20570016e+00,-4.20570016e+00
3.99678857e-01,2.65495808e+00,5.74327527e+00,5.57457297e+00,5.58994488e+00,5.74100219e+00,3.53160482e+00,1.48073454e+00,-4.40397281e+00,-4.40397281e+00
2.98720184e-01,3.08723525e+00,6.00316887e+00,5.71320171e+00,5.75236787e+00,5.25995098e+00,3.25301301e+00,1.20757800e+00,-4.31389266e+00,-4.31389266e+00
2.23691448e+00,2.94500865e+00,5.56044071e+00,5.44995449e+00,5.96817969e+00,5.47667561e+00,3.12923473e+00,8.64646161e-01,-4.49685231e+00,-4.49685231e+00
2.22795534e+00,3.42261212e+00,5.25424293e+00,4.51535429e+00,5.00328423e+00,5.14864363e+00,2.82918048e+00,4.59068625e-01,-4.43560698e+00,-4.70020590e+00
6.78832943e-02,1.25159635e+00,4.34034306e+00,4.18097619e+00,4.24856968e+00,4.82710502e+00,2.59304870e+00,2.64254094e-01,-4.26349844e+00,-5.10849596e+00
9.13870245e-01,2.67063706e+00,4.92676210e+00,4.64877671e+00,5.40862824e+00,5.02978520e+00,2.66516129e+00,4.45118630e-02,-4.58244970e+00,-4.89701375e+00
-2.43603511e+00,1.43450903e+00,4.64382655e+00,4.81951657e+00,5.74434525e+00,5.02329909e+00,2.61638005e+00,3.52852507e-01,-4.48082075e+00,-4.77008798e+00
-4.44365120e-01,2.27477909e+00,3.90003943e+00,4.59576115e+00,4.76955809e+00,4.44538928e+00,2.58383985e+00,3.29133143e-01,-4.87164509e+00,-5.25128306e+00
9.02860318e-01,1.66080964e+00,2.15456819e+00,4.53597293e+00,5.68035192e+00,4.78079299e+00,2.45060557e+00,-1.25462744e-01,-3.65269813e+00,-4.81899595e+00
1.41691748e+00,2.41553462e+00,3.10894483e+00,4.20001566e+00,5.32566714e+00,4.28299061e+00,2.78490719e+00,-1.15017491e-01,-4.34411968e+00,-4.98599269e+00
-5.68283821e-01,1.40207761e-01,3.06969262e+00,3.24917927e+00,4.15566709e+00,3.87625111e+00,2.18153743e+00,-5.80337173e-01,-4.18119334e+00,-5.37254166e+00
9.46120478e-02,1.07529924e+00,3.02020563e+00,4.06040329e+00,5.17949564e+00,3.46120018e+00,2.22829572e+00,-7.51110195e-01,-4.66066935e+00,-4.91527735e+00
-4.82497776e-01,1.23803882e-01,1.05574003e+00,4.30181410e+00,5.66401948e+00,3.18408272e+00,2.25050589e+00,-1.88729708e-01,-4.63900792e+00,-4.63900792e+00
4.25985329e-01,1.78468825e+00,4.79466724e+00,5.97376812e+00,7.76596780e+00,4.93808680e+00,4.01798366e+00,1.88741194e+00,-3.19487585e+00,-3.66740727e+00
9.66802419e-01,3.03635264e+00,5.73482122e+00,6.95802589e+00,6.99331449e+00,4.55397774e+00,4.79730732e+00,1.97137811e+00,-3.45621919e+00,-3.92436082e+00
1.04365544e+00,2.89283290e+00,4.36109582e+00,6.79400242e+00,7.03313064e+00,5.35139368e+00,4.33297749e+00,1.79097947e+00,-3.50226284e+00,-3.86908212e+00
-1.80347585e+00,1.47795396e+00,3.98044596e+00,6.92181126e+00,7.19058528e+00,5.41552180e+00,4.14242658e+00,1.72125769e+00,-3.33517102e+00,-3.72794322e+00
