% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
4.07563559e+02,9.26991223e+01,-1.63488679e+00,-2.34948374e+03
4.09894208e+02,9.49450696e+01,-1.64593495e+00,-2.18813625e+03
4.13079001e+02,9.17877719e+01,-1.60364169e+00,-2.57393945e+03
4.09094463e+02,9.34548065e+01,-1.68936558e+00,-2.30945069e+03
4.03148127e+02,1.06430305e+02,-1.73257407e+00,-1.31525941e+03
3.65700471e+02,1.28472190e+02,-1.24264644e+00,-4.40624796e+02
3.64800765e+02,1.35865931e+02,-1.22216640e+00,-3.53612982e+02
3.25459394e+02,1.54899058e+02,-8.54781583e-01,-1.43500766e+02
3.14880901e+02,1.62389057e+02,-7.57568021e-01,-1.07821437e+02
2.99115243e+02,1.69544305e+02,-6.51149060e-01,-7.75858007e+01
2.61128229e+02,1.76408408e+02,-2.57608296e-01,-4.32323321e+01
2.11000561e+02,1.74032817e+02,1.86913232e-01,-2.31416455e+01
1.56580922e+02,1.70968674e+02,7.07455862e-01,-1.02071956e+01
1.52763424e+02,1.69583115e+02,7.11361852e-01,-9.79996318e+00
1.41461476e+02,1.66893282e+02,8.24511170e-01,-8.22420798e+00
4.63326624e+01,1.05454131e+02,2.81357060e+00,5.55763867e+00
4.73177151e+01,1.07010766e+02,2.73724375e+00,5.19552841e+00
2.45621530e+01,4.09996977e+01,6.37217759e+00,5.13414826e+01
2.40461626e+01,3.44915295e+01,6.36873496e+00,5.76015888e+01
3.01712103e+01,4.10547820e+01,5.69429205e+00,4.24557392e+01
2.37161849e+01,3.41813460e+01,6.11957427e+00,5.57445597e+01
2.21582840e+01,3.40649383e+01,6.60787750e+00,6.33139616e+01
2.07302531e+01,3.37649345e+01,6.57765119e+00,6.23514764e+01
1.98840828e+01,3.23039402e+01,7.14765808e+00,7.31444719e+01
1.95403465e+01,3.14243963e+01,7.38031723e+00,7.92525187e+01
1.94954086e+01,3.11506579e+01,7.59421617e+00,8.21663349e+01
2.02937497e+01,3.10701381e+01,7.38107399e+00,7.88999132e+01
1.98156441e+01,3.22297275e+01,7.29216595e+00,7.55261665e+01
1.99723847e+01,3.17145343e+01,7.76278026e+00,8.40221288e+01
1.94351534e+01,3.03475830e+01,7.82647010e+00,8.77137983e+01
2.20283298e+01,3.48140878e+01,7.30057081e+00,7.21267123e+01
2.30084418e+01,3.60606637e+01,7.04524681e+00,6.51379793e+01
2.33007759e+01,3.73926796e+01,6.93538741e+00,6.16495315e+01
2.18372496e+01,3.55413853e+01,7.49829864e+00,7.27380606e+01
2.16787282e+01,3.64943343e+01,7.50041239e+00,7.08564370e+01
1.87295248e+01,3.49469057e+01,8.00733703e+00,8.06231657e+01
2.07055142e+01,3.78884555e+01,7.58566436e+00,7.08379326e+01
2.10537497e+01,3.78948127e+01,7.62564191e+00,7.04841751e+01
2.03217111e+01,3.83774808e+01,7.77919202e+00,7.28119005e+01
2.12879843e+01,4.06426880e+01,7.39547259e+00,6.49112708e+01
2.18766885e+01,4.13869144e+01,7.29965503e+00,6.20730914e+01
2.07141809e+01,4.12796062e+01,7.28319701e+00,6.18014724e+01
1.95993773e+01,4.21375532e+01,7.25226392e+00,6.13866381e+01
1.93289282e+01,4.19542832e+01,7.17627748e+00,6.06389461e+01
1.94655880e+01,3.60101682e+01,7.61193111e+00,7.30611197e+01
2.02424032e+01,3.44701148e+01,7.78512174e+00,7.95045126e+01
2.17630911e+01,3.78996369e+01,6.80756709e+00,6.10654239e+01
1.89124515e+01,3.54153105e+01,7.72178135e+00,7.76362107e+01
1.98866412e+01,3.60148358e+01,7.62671993e+00,7.41273362e+01
1.82878562e+01,3.43829752e+01,7.76296636e+00,7.91279523e+01
1.79000400e+01,3.27962287e+01,7.93620573e+00,8.35204381e+01
1.81227494e+01,3.33206060e+01,7.97923846e+00,8.31572623e+01
1.92252562e+01,3.52883010e+01,7.69179132e+00,7.56020913e+01
1.89942788e+01,3.49576749e+01,7.84465994e+00,7.77667247e+01
1.72623840e+01,3.28932904e+01,8.40186925e+00,8.90785624e+01
1.84120346e+01,3.38237819e+01,8.29109585e+00,8.75738142e+01
1.95530536e+01,2.86322223e+01,8.54218951e+00,1.02335177e+02
2.17687468e+01,3.14072838e+01,8.12531327e+00,8.70958412e+01
1.98458957e+01,3.13397420e+01,8.14535175e+00,8.83487202e+01
2.20820299e+01,3.55091694e+01,7.68905661e+00,7.48199692e+01
2.03690405e+01,3.33044698e+01,8.07465990e+00,8.37004509e+01
2.29410176e+01,3.67879329e+01,7.47365372e+00,6.90579417e+01
2.12914993e+01,3.60908617e+01,7.97793074e+00,7.83465245e+01
