% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=TemporalShapeStatistics
7.68644967e+02,1.50662015e+02,-1.23322377e-02,-4.21672969e+03
5.03825031e+02,2.93601365e+02,-1.28810347e-02,-7.07739063e+01
5.24600123e+02,2.94447797e+02,-1.26971276e-02,-8.05798470e+01
5.21004332e+02,2.99687209e+02,-2.79974878e-02,-7.40220679e+01
5.29378611e+02,2.97904321e+02,-8.96205759e-02,-7.98228088e+01
5.08002288e+02,2.88769482e+02,1.11795999e-01,-7.70414391e+01
5.39973080e+02,2.89909595e+02,-1.50530907e-01,-9.39494600e+01
5.32717250e+02,3.03574019e+02,-1.17047715e-01,-7.64595326e+01
5.51686163e+02,2.99164673e+02,-1.35740452e-01,-9.08859259e+01
5.44670341e+02,2.88502980e+02,-3.02386154e-02,-9.85048229e+01
6.03030784e+02,3.07561862e+02,-4.63493929e-01,-1.12639119e+02
6.47525918e+02,2.87940885e+02,-4.87431429e-01,-1.84495646e+02
6.12283916e+02,2.62646653e+02,-6.03184359e-01,-2.10061087e+02
5.41986966e+02,2.75629406e+02,-1.54674222e-01,-1.14114997e+02
7.12639575e+02,2.98399316e+02,-8.38942532e-01,-2.29945853e+02
6.73258536e+02,2.16393533e+02,-4.50533157e-01,-6.19737897e+02
4.79131856e+02,3.07126763e+02,2.44163338e-01,-5.12480117e+01
7.97758518e+02,1.68214862e+02,-1.65165584e+00,-3.16181010e+03
5.08866321e+02,2.49762395e+02,2.98632878e-01,-1.28973451e+02
4.49766143e+02,3.19948283e+02,3.73117711e-01,-3.64499189e+01
5.77638179e+02,2.73077344e+02,-2.42558006e-01,-1.47617658e+02
5.18675138e+02,2.89737537e+02,-6.91329655e-02,-8.18341234e+01
5.54142393e+02,3.01353268e+02,-1.52483109e-01,-8.99875232e+01
4.85348264e+02,2.91535750e+02,1.14838948e-01,-6.38050952e+01
5.36719455e+02,2.81710489e+02,-1.14409898e-01,-1.01791891e+02
5.03979051e+02,2.95553118e+02,1.02365669e-01,-6.91553271e+01
4.87411882e+02,2.96757334e+02,3.06336549e-02,-6.09179017e+01
4.89717560e+02,3.03575767e+02,8.51897795e-02,-5.73650210e+01
5.34580603e+02,2.94394440e+02,-1.33517353e-01,-8.60423992e+01
4.90903030e+02,2.91166297e+02,1.08903866e-01,-6.66029247e+01
4.68834419e+02,2.92437754e+02,1.71134105e-01,-5.61566141e+01
5.11682648e+02,2.84187182e+02,1.07103513e-01,-8.34738578e+01
5.12175366e+02,3.02991380e+02,1.67467041e-03,-6.72613220e+01
4.95500597e+02,2.95536219e+02,1.66497593e-02,-6.53556073e+01
4.77439134e+02,2.77829635e+02,4.38009133e-02,-7.09416885e+01
4.98276308e+02,3.01293380e+02,1.25897663e-01,-6.23887664e+01
4.65916570e+02,3.13059609e+02,8.02838637e-02,-4.38973693e+01
5.33654661e+02,2.94139482e+02,-7.11541965e-02,-8.57654461e+01
5.09792086e+02,2.97759664e+02,7.22110431e-02,-7.01393668e+01
4.67875740e+02,2.93019620e+02,9.29950639e-02,-5.54687294e+01
5.53941429e+02,2.77484698e+02,-1.04208845e-01,-1.20195546e+02
4.87951739e+02,2.89316223e+02,1.54020889e-01,-6.66832918e+01
5.49806275e+02,2.99535413e+02,-2.69062057e-01,-8.92800209e+01
4.60998714e+02,2.86984964e+02,1.80883085e-01,-5.64912808e+01
