% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=512 stepSize=256 > Derivate DOrder=2
1.64993244e-04,2.19868173e-02,1.52651126e-02,-9.63398617e-03,1.13188485e-02,6.63737003e-03,1.16588156e-02,1.10706451e-02,5.62252599e-03,-7.05807033e-03,-1.50066456e-02,9.28313111e-03,7.95120956e-03
1.48831528e-02,1.19734266e-02,9.45165608e-03,-2.53031965e-02,4.86855538e-02,2.40591382e-02,1.90582661e-04,1.70238173e-02,2.32625090e-02,2.12688272e-02,8.67963840e-04,1.46860846e-02,-8.14686199e-03
3.47945165e-02,2.34179203e-02,5.06433503e-02,-1.87941015e-02,7.81471040e-02,7.25902914e-03,-5.88726332e-03,2.48485136e-02,9.85873910e-03,5.04932030e-02,6.92514216e-03,-1.08957005e-02,-1.15581661e-02
1.93437298e-02,-1.67559921e-04,4.96407175e-02,-4.08808221e-02,7.63849849e-02,-1.80372166e-02,1.18806440e-02,3.43761272e-02,1.47096330e-03,4.45894916e-02,-6.68095309e-03,-1.99567269e-02,-1.08074141e-02
2.69695853e-02,-2.10688247e-02,4.96177952e-02,-4.61857683e-02,4.68875230e-02,-3.16933099e-02,3.20207430e-02,3.28337468e-02,-1.09980181e-02,1.22977993e-02,1.44210746e-02,5.53696243e-03,-5.27634445e-03
2.99727947e-02,5.07591474e-03,8.74768193e-02,-2.14567156e-02,8.10977285e-03,6.36108647e-03,2.25555337e-02,1.13895037e-02,-3.67629949e-02,-2.38529217e-02,1.94911577e-02,8.25823098e-03,-2.87978831e-03
7.38826953e-03,3.09259049e-04,5.61631930e-02,2.62747406e-03,5.18048742e-03,7.25357954e-03,-2.34709050e-02,-1.83738380e-02,-1.53857281e-02,-3.04671054e-02,1.14294493e-02,-2.04517916e-04,-6.85550265e-03
-1.21920016e-02,-2.84947650e-02,1.16497742e-02,2.08993473e-02,1.40441606e-02,-5.13705717e-03,-2.12510270e-02,-2.84309733e-02,-1.42757138e-02,-8.23362391e-03,1.61401478e-02,-6.61466863e-03,-1.86707560e-02
1.11673692e-02,-1.92399957e-02,6.99138171e-05,2.46263093e-02,-2.04120684e-02,7.96482438e-03,1.68807076e-02,-2.42632950e-02,-3.74808713e-02,-3.09070959e-02,-9.92667044e-03,-3.67673873e-04,1.72656381e-02
8.27951051e-03,1.58966081e-02,1.49223271e-03,2.68759761e-02,-5.08244192e-02,8.04136473e-03,1.06594983e-02,-4.02173532e-02,-1.38476849e-02,-4.67605018e-02,-2.57423659e-02,2.76178517e-02,2.44696090e-02
-2.55822440e-03,3.40700940e-02,-9.19037313e-03,3.11929505e-03,-2.59531861e-02,3.13892751e-02,1.44355979e-02,-5.03078520e-03,3.32908976e-02,-1.79888826e-02,-1.14888918e-02,2.69332944e-02,-1.07030634e-02
1.20622023e-02,3.78451575e-02,-6.97775536e-03,9.75029923e-03,-2.46081840e-02,1.60114193e-02,-8.32569594e-04,1.90829257e-02,4.33471125e-02,2.56026135e-02,-9.82888469e-03,9.56140964e-04,-8.08528091e-03
-3.00341919e-03,7.20256713e-03,-4.43668340e-02,1.68266749e-02,-4.32352880e-02,-2.42770520e-02,-9.72379608e-03,3.03565473e-03,2.69395228e-02,2.85559072e-02,-2.96466533e-02,-1.47462607e-02,1.62729227e-03
-1.74539306e-03,-3.27684415e-02,-7.27019415e-02,-1.29042005e-02,-2.41425543e-02,-1.99891234e-02,1.20071305e-02,2.59099490e-03,1.88150962e-02,2.09212484e-02,-1.24651480e-02,-7.06749130e-03,2.45762788e-02
-2.64374794e-02,-2.99367088e-02,-1.91477594e-02,-3.83373348e-02,-2.03392670e-02,-1.91767319e-02,7.64237906e-03,1.04937567e-02,-9.27259789e-03,8.83568844e-03,1.62497184e-02,2.24594018e-03,3.44033809e-02
-4.38467083e-02,-1.14583841e-02,-7.01016331e-03,-1.77156411e-02,1.69765189e-02,-2.93334497e-02,-1.58350585e-02,1.08112280e-02,-1.95452658e-02,-1.31068331e-02,2.52209096e-02,1.50408959e-02,2.35263206e-02
-4.97717779e-02,-2.75338378e-02,-7.95349948e-03,-1.38750199e-03,3.38989202e-02,-2.51962992e-02,-2.27915736e-02,1.06991324e-02,-9.48647002e-03,-1.33293156e-03,1.97818507e-02,-6.31839749e-03,-8.82356795e-03
-1.76334239e-02,-1.62412260e-02,-8.94659069e-03,-6.57520463e-03,3.73962012e-03,7.70911445e-03,-2.45721451e-02,-1.67762172e-02,-2.33531532e-02,-8.32903067e-03,1.59557650e-02,1.75765638e-03,-8.11833428e-03
3.01979932e-02,1.24274907e-02,-6.29313103e-03,7.29223941e-03,-6.57772126e-03,-4.01381832e-03,-3.70500032e-02,-5.08978318e-02,-1.85805388e-02,-3.08220250e-02,-1.86585392e-03,2.03857547e-02,3.51682299e-03
5.50037081e-02,4.39349821e-02,7.09653226e-03,1.41949878e-02,1.02290897e-03,-1.88731197e-02,-2.24742665e-02,-1.87009879e-02,-6.73008769e-03,-1.40348543e-02,-1.05102857e-02,-1.34799342e-02,-1.97465164e-02
6.27854878e-02,4.75530829e-02,6.92775229e-03,-7.61556244e-03,-1.06566496e-02,-6.58960109e-03,-9.43433496e-03,2.60633943e-02,1.15331903e-02,8.45835251e-03,1.40112936e-03,-2.01976081e-02,-3.13866976e-02
5.62660817e-02,1.89124022e-02,-3.14808227e-03,-1.17114500e-02,-3.21715002e-02,4.64021452e-03,-7.32104509e-03,-1.55088687e-02,1.20368042e-02,9.91879051e-03,1.65846336e-04,-2.02403971e-02,-4.21559734e-02
3.97071748e-02,-1.14748226e-02,-6.92972363e-03,1.29797763e-02,-5.11419246e-03,3.69219287e-02,8.55774193e-03,-2.37112634e-02,5.63674380e-03,2.45594527e-02,-6.04829276e-03,-1.96971113e-02,-2.17812037e-02
-8.99468019e-03,-2.15383924e-02,-7.81930700e-03,1.09004749e-02,1.38108816e-02,3.17000783e-02,2.08284088e-02,4.68716998e-03,1.12617763e-02,2.36696412e-02,-8.21342744e-03,-9.12655740e-03,2.10478402e-02
4.44537659e-03,-1.30121602e-02,-1.87954128e-02,1.74410371e-02,4.58240994e-02,1.17638211e-02,3.21495253e-02,1.63640321e-02,7.04204647e-03,6.32002816e-03,-1.34197409e-02,2.46004065e-03,3.03805848e-02
4.94731102e-02,-3.10064666e-02,-1.84772198e-02,5.64745038e-03,2.54431687e-02,1.09079811e-02,5.33208224e-02,5.45417945e-02,9.88996560e-03,-8.54352170e-03,-2.18200456e-02,-8.34452305e-03,5.20352107e-03
2.22574675e-02,-1.91736846e-02,2.23654599e-04,-7.58366892e-03,-6.94897141e-03,2.92204692e-02,5.47796053e-02,5.53006370e-02,3.09219177e-02,-5.75939024e-03,4.65231340e-03,8.44342531e-03,-1.69767379e-02
-6.70696563e-03,1.20860710e-02,6.07410140e-03,4.10714731e-03,4.65948847e-03,-1.73332473e-03,1.75582017e-02,2.35546536e-02,3.25058973e-02,-1.78671603e-02,4.25543195e-04,2.04928367e-02,-5.87649460e-03
1.18439424e-04,3.35133114e-02,-5.81273036e-03,-2.51529722e-04,-1.00704404e-02,-3.28794426e-02,-1.67183652e-02,2.57263407e-03,-1.75635824e-02,-1.83587720e-02,-8.99218920e-03,-8.31216279e-03,-2.39440563e-03
2.10619770e-02,-5.09455885e-02,4.12880896e-02,-1.42837918e-02,-4.05075074e-02,-3.86551647e-02,-3.66905993e-02,-2.09104645e-02,-3.63234184e-02,-1.06331999e-02,1.39508703e-02,4.07706883e-03,-1.65680860e-02
1.65279848e-02,-1.22645886e-01,5.60557840e-02,-2.69979585e-02,-8.11858146e-02,-4.40742390e-02,-6.08351939e-02,-7.06495051e-02,-4.28470104e-02,-3.12877416e-02,3.28058970e-02,2.92869054e-02,-1.18092573e-02
-4.58854822e-02,-1.21267494e-01,2.52570849e-02,-8.42272102e-03,-7.24704889e-02,-2.95082694e-02,-7.51773861e-02,-6.73647522e-02,-4.29717991e-02,-3.50883153e-02,2.47387701e-02,3.19541538e-02,6.74472757e-03
-1.06232228e-01,-1.15319702e-01,-5.46891418e-03,5.14445194e-03,-2.98853194e-02,-2.19830229e-02,-6.75217571e-02,-4.27873067e-02,-2.35731728e-02,-2.04412045e-02,1.67297719e-03,1.48054144e-02,3.28537391e-02
-9.90841838e-02,-6.70004467e-02,-1.64652610e-02,1.89143517e-02,1.83059023e-02,-5.49025837e-03,-4.08268184e-02,-3.34566602e-02,6.65654906e-03,-2.69716909e-03,-1.39447608e-02,-8.77106261e-04,3.64237159e-02
-3.58852451e-02,-2.80363048e-02,-7.83374300e-03,3.69141097e-02,2.91138910e-02,2.77773588e-02,2.30392494e-03,6.24657869e-03,3.40932232e-02,1.03221145e-02,-6.36544027e-03,6.32079208e-04,5.80531790e-03
5.70292740e-03,3.08579131e-02,-2.05108588e-02,4.23223671e-02,4.46027351e-02,7.82204046e-02,6.19519933e-02,3.82383748e-02,5.83091987e-02,2.35702750e-02,7.01279186e-03,1.07400377e-02,-8.89113881e-03
2.13828914e-02,1.13777186e-01,-3.82889674e-02,4.16052329e-02,6.99149915e-02,6.95889512e-02,6.11025596e-02,4.60656325e-02,5.93519688e-02,2.57612060e-02,-5.28984539e-03,-5.85198927e-03,-1.43024591e-03
-1.47358151e-03,1.83196822e-01,-4.25338463e-02,9.08542682e-03,7.76064986e-02,5.73938616e-02,5.02247403e-02,5.73450462e-02,3.07748495e-02,2.88794917e-02,-1.65308394e-02,-3.48011379e-02,-6.88934310e-03
