% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics
4.10199675e+02,9.39715739e+01,-1.61313016e+00,-2.28470133e+03
4.01350343e+02,9.66469838e+01,-1.56200470e+00,-1.88095094e+03
4.12229435e+02,9.31551829e+01,-1.66436309e+00,-2.40972688e+03
4.11651534e+02,9.52499245e+01,-1.68553514e+00,-2.19711392e+03
3.91312360e+02,1.15745867e+02,-1.55441325e+00,-8.48359882e+02
3.50855680e+02,1.34304473e+02,-1.08419413e+00,-3.19294849e+02
3.49033859e+02,1.40152078e+02,-1.06942203e+00,-2.67175228e+02
3.11064158e+02,1.57143615e+02,-7.37744964e-01,-1.16005119e+02
2.98827713e+02,1.63902158e+02,-6.10329152e-01,-8.69367742e+01
2.77804783e+02,1.70775303e+02,-4.72375874e-01,-5.89458900e+01
2.45428505e+02,1.73094929e+02,-1.61174060e-01,-3.76371194e+01
1.99982978e+02,1.68481668e+02,2.40052730e-01,-2.16802721e+01
1.44381822e+02,1.62710172e+02,7.98515108e-01,-9.21373072e+00
1.40208151e+02,1.60776971e+02,8.05786207e-01,-8.82465557e+00
1.32094752e+02,1.60371699e+02,9.11409893e-01,-7.45288499e+00
4.35473622e+01,1.00247557e+02,2.91109495e+00,6.25593696e+00
4.37328191e+01,1.00326605e+02,2.85116318e+00,6.03473618e+00
2.41466103e+01,3.87756761e+01,6.23776295e+00,5.05581962e+01
2.37548634e+01,3.26526898e+01,6.00199176e+00,5.28138559e+01
2.97158572e+01,3.86599439e+01,5.43678612e+00,3.98967986e+01
2.35084355e+01,3.28500979e+01,5.80719556e+00,5.14454369e+01
2.18926209e+01,3.23104395e+01,6.23731743e+00,5.84708323e+01
2.05036215e+01,3.23875399e+01,6.37076569e+00,6.05415500e+01
1.96461612e+01,3.07086232e+01,6.84904033e+00,6.96687104e+01
1.93120890e+01,2.98236422e+01,7.03809577e+00,7.50231000e+01
1.93124925e+01,2.99041994e+01,7.39764916e+00,8.05674436e+01
2.00893287e+01,2.96569120e+01,7.09496612e+00,7.55264189e+01
1.96320714e+01,3.10243983e+01,7.12076757e+00,7.43466997e+01
1.96966545e+01,2.97858207e+01,7.44686446e+00,8.09536430e+01
1.92783259e+01,2.92242517e+01,7.62225425e+00,8.57216929e+01
2.17119814e+01,3.27905101e+01,7.07417050e+00,7.06269387e+01
2.26636049e+01,3.40366941e+01,6.89830360e+00,6.48126755e+01
2.30125803e+01,3.57471201e+01,6.84234359e+00,6.15400116e+01
2.14997568e+01,3.35258900e+01,7.40902401e+00,7.37167170e+01
